"Notes"	"Year"	"Year Code"	"Month"	"Month Code"	"State"	"State Code"	"County"	"County Code"	Deaths	Population	Crude Rate
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Montana"	"30"	"Wheatland County, MT"	"30107"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Montana"	"30"	"Wibaux County, MT"	"30109"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Montana"	"30"	"Yellowstone County, MT"	"30111"	152	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Nevada"	"32"	"Churchill County, NV"	"32001"	13	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Nevada"	"32"	"Clark County, NV"	"32003"	1461	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Nevada"	"32"	"Douglas County, NV"	"32005"	32	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Nevada"	"32"	"Elko County, NV"	"32007"	16	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Nevada"	"32"	"Esmeralda County, NV"	"32009"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Nevada"	"32"	"Eureka County, NV"	"32011"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Nevada"	"32"	"Humboldt County, NV"	"32013"	18	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Nevada"	"32"	"Lander County, NV"	"32015"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Nevada"	"32"	"Lincoln County, NV"	"32017"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Nevada"	"32"	"Lyon County, NV"	"32019"	55	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Nevada"	"32"	"Mineral County, NV"	"32021"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Nevada"	"32"	"Nye County, NV"	"32023"	64	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Nevada"	"32"	"Pershing County, NV"	"32027"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Nevada"	"32"	"Storey County, NV"	"32029"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Nevada"	"32"	"Washoe County, NV"	"32031"	351	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Nevada"	"32"	"White Pine County, NV"	"32033"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Nevada"	"32"	"Carson City, NV"	"32510"	72	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	549	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"New Mexico"	"35"	"Catron County, NM"	"35003"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"New Mexico"	"35"	"Chaves County, NM"	"35005"	66	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"New Mexico"	"35"	"Cibola County, NM"	"35006"	32	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"New Mexico"	"35"	"Colfax County, NM"	"35007"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"New Mexico"	"35"	"Curry County, NM"	"35009"	46	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"New Mexico"	"35"	"DeBaca County, NM"	"35011"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"New Mexico"	"35"	"Dona Ana County, NM"	"35013"	167	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"New Mexico"	"35"	"Eddy County, NM"	"35015"	42	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"New Mexico"	"35"	"Grant County, NM"	"35017"	37	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"New Mexico"	"35"	"Guadalupe County, NM"	"35019"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"New Mexico"	"35"	"Harding County, NM"	"35021"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"New Mexico"	"35"	"Hidalgo County, NM"	"35023"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"New Mexico"	"35"	"Lea County, NM"	"35025"	52	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"New Mexico"	"35"	"Lincoln County, NM"	"35027"	20	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"New Mexico"	"35"	"Los Alamos County, NM"	"35028"	16	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"New Mexico"	"35"	"Luna County, NM"	"35029"	28	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"New Mexico"	"35"	"McKinley County, NM"	"35031"	61	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"New Mexico"	"35"	"Mora County, NM"	"35033"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"New Mexico"	"35"	"Otero County, NM"	"35035"	62	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"New Mexico"	"35"	"Quay County, NM"	"35037"	10	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"New Mexico"	"35"	"Rio Arriba County, NM"	"35039"	39	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"New Mexico"	"35"	"Roosevelt County, NM"	"35041"	11	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"New Mexico"	"35"	"Sandoval County, NM"	"35043"	93	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"New Mexico"	"35"	"San Juan County, NM"	"35045"	103	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"New Mexico"	"35"	"San Miguel County, NM"	"35047"	25	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"New Mexico"	"35"	"Santa Fe County, NM"	"35049"	117	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"New Mexico"	"35"	"Sierra County, NM"	"35051"	25	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"New Mexico"	"35"	"Socorro County, NM"	"35053"	14	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"New Mexico"	"35"	"Taos County, NM"	"35055"	27	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"New Mexico"	"35"	"Torrance County, NM"	"35057"	21	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"New Mexico"	"35"	"Union County, NM"	"35059"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"New Mexico"	"35"	"Valencia County, NM"	"35061"	63	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Oregon"	"41"	"Baker County, OR"	"41001"	12	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Oregon"	"41"	"Benton County, OR"	"41003"	55	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Oregon"	"41"	"Clackamas County, OR"	"41005"	331	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Oregon"	"41"	"Clatsop County, OR"	"41007"	35	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Oregon"	"41"	"Columbia County, OR"	"41009"	51	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Oregon"	"41"	"Coos County, OR"	"41011"	73	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Oregon"	"41"	"Crook County, OR"	"41013"	17	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Oregon"	"41"	"Curry County, OR"	"41015"	40	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Oregon"	"41"	"Deschutes County, OR"	"41017"	142	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Oregon"	"41"	"Douglas County, OR"	"41019"	138	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Oregon"	"41"	"Gilliam County, OR"	"41021"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Oregon"	"41"	"Grant County, OR"	"41023"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Oregon"	"41"	"Harney County, OR"	"41025"	17	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Oregon"	"41"	"Hood River County, OR"	"41027"	15	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Oregon"	"41"	"Jackson County, OR"	"41029"	192	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Oregon"	"41"	"Jefferson County, OR"	"41031"	16	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Oregon"	"41"	"Josephine County, OR"	"41033"	118	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Oregon"	"41"	"Klamath County, OR"	"41035"	76	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Oregon"	"41"	"Lake County, OR"	"41037"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Oregon"	"41"	"Lane County, OR"	"41039"	302	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Oregon"	"41"	"Lincoln County, OR"	"41041"	55	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Oregon"	"41"	"Linn County, OR"	"41043"	116	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Oregon"	"41"	"Malheur County, OR"	"41045"	35	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Oregon"	"41"	"Marion County, OR"	"41047"	256	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Oregon"	"41"	"Morrow County, OR"	"41049"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Oregon"	"41"	"Multnomah County, OR"	"41051"	482	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Oregon"	"41"	"Polk County, OR"	"41053"	57	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Oregon"	"41"	"Sherman County, OR"	"41055"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Oregon"	"41"	"Tillamook County, OR"	"41057"	25	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Oregon"	"41"	"Umatilla County, OR"	"41059"	62	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Oregon"	"41"	"Union County, OR"	"41061"	20	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Oregon"	"41"	"Wallowa County, OR"	"41063"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Oregon"	"41"	"Wasco County, OR"	"41065"	36	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Oregon"	"41"	"Washington County, OR"	"41067"	336	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Oregon"	"41"	"Wheeler County, OR"	"41069"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Oregon"	"41"	"Yamhill County, OR"	"41071"	85	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Utah"	"49"	"Beaver County, UT"	"49001"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Utah"	"49"	"Box Elder County, UT"	"49003"	39	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Utah"	"49"	"Cache County, UT"	"49005"	62	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Utah"	"49"	"Carbon County, UT"	"49007"	24	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Utah"	"49"	"Daggett County, UT"	"49009"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Utah"	"49"	"Davis County, UT"	"49011"	150	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Utah"	"49"	"Duchesne County, UT"	"49013"	14	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Utah"	"49"	"Emery County, UT"	"49015"	15	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Utah"	"49"	"Garfield County, UT"	"49017"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Utah"	"49"	"Grand County, UT"	"49019"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Utah"	"49"	"Iron County, UT"	"49021"	39	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Utah"	"49"	"Juab County, UT"	"49023"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Utah"	"49"	"Kane County, UT"	"49025"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Utah"	"49"	"Millard County, UT"	"49027"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Utah"	"49"	"Morgan County, UT"	"49029"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Utah"	"49"	"Piute County, UT"	"49031"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Utah"	"49"	"Rich County, UT"	"49033"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	588	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Utah"	"49"	"San Juan County, UT"	"49037"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Utah"	"49"	"Sanpete County, UT"	"49039"	16	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Utah"	"49"	"Sevier County, UT"	"49041"	14	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Utah"	"49"	"Summit County, UT"	"49043"	21	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Utah"	"49"	"Tooele County, UT"	"49045"	30	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Utah"	"49"	"Uintah County, UT"	"49047"	25	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Utah"	"49"	"Utah County, UT"	"49049"	226	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Utah"	"49"	"Wasatch County, UT"	"49051"	18	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Utah"	"49"	"Washington County, UT"	"49053"	117	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Utah"	"49"	"Wayne County, UT"	"49055"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Utah"	"49"	"Weber County, UT"	"49057"	179	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Washington"	"53"	"Adams County, WA"	"53001"	13	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Washington"	"53"	"Asotin County, WA"	"53003"	22	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Washington"	"53"	"Benton County, WA"	"53005"	131	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Washington"	"53"	"Chelan County, WA"	"53007"	55	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Washington"	"53"	"Clallam County, WA"	"53009"	87	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Washington"	"53"	"Clark County, WA"	"53011"	319	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Washington"	"53"	"Columbia County, WA"	"53013"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Washington"	"53"	"Cowlitz County, WA"	"53015"	103	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Washington"	"53"	"Douglas County, WA"	"53017"	29	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Washington"	"53"	"Ferry County, WA"	"53019"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Washington"	"53"	"Franklin County, WA"	"53021"	38	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Washington"	"53"	"Garfield County, WA"	"53023"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Washington"	"53"	"Grant County, WA"	"53025"	61	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Washington"	"53"	"Grays Harbor County, WA"	"53027"	87	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Washington"	"53"	"Island County, WA"	"53029"	53	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Washington"	"53"	"Jefferson County, WA"	"53031"	28	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Washington"	"53"	"King County, WA"	"53033"	1207	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Washington"	"53"	"Kitsap County, WA"	"53035"	200	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Washington"	"53"	"Kittitas County, WA"	"53037"	25	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Washington"	"53"	"Klickitat County, WA"	"53039"	19	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Washington"	"53"	"Lewis County, WA"	"53041"	75	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Washington"	"53"	"Lincoln County, WA"	"53043"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Washington"	"53"	"Mason County, WA"	"53045"	59	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Washington"	"53"	"Okanogan County, WA"	"53047"	40	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Washington"	"53"	"Pacific County, WA"	"53049"	35	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Washington"	"53"	"Pend Oreille County, WA"	"53051"	10	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Washington"	"53"	"Pierce County, WA"	"53053"	570	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Washington"	"53"	"San Juan County, WA"	"53055"	11	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Washington"	"53"	"Skagit County, WA"	"53057"	114	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Washington"	"53"	"Skamania County, WA"	"53059"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Washington"	"53"	"Snohomish County, WA"	"53061"	465	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Washington"	"53"	"Spokane County, WA"	"53063"	392	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Washington"	"53"	"Stevens County, WA"	"53065"	44	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Washington"	"53"	"Thurston County, WA"	"53067"	192	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Washington"	"53"	"Wahkiakum County, WA"	"53069"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Washington"	"53"	"Walla Walla County, WA"	"53071"	59	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Washington"	"53"	"Whatcom County, WA"	"53073"	139	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Washington"	"53"	"Whitman County, WA"	"53075"	20	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Washington"	"53"	"Yakima County, WA"	"53077"	195	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Wyoming"	"56"	"Albany County, WY"	"56001"	13	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Wyoming"	"56"	"Big Horn County, WY"	"56003"	15	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Wyoming"	"56"	"Campbell County, WY"	"56005"	16	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Wyoming"	"56"	"Carbon County, WY"	"56007"	17	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Wyoming"	"56"	"Converse County, WY"	"56009"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Wyoming"	"56"	"Crook County, WY"	"56011"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Wyoming"	"56"	"Fremont County, WY"	"56013"	36	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Wyoming"	"56"	"Goshen County, WY"	"56015"	15	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Wyoming"	"56"	"Hot Springs County, WY"	"56017"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Wyoming"	"56"	"Johnson County, WY"	"56019"	16	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Wyoming"	"56"	"Laramie County, WY"	"56021"	76	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Wyoming"	"56"	"Lincoln County, WY"	"56023"	13	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Wyoming"	"56"	"Natrona County, WY"	"56025"	58	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Wyoming"	"56"	"Niobrara County, WY"	"56027"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Wyoming"	"56"	"Park County, WY"	"56029"	28	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Wyoming"	"56"	"Platte County, WY"	"56031"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Wyoming"	"56"	"Sheridan County, WY"	"56033"	24	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Wyoming"	"56"	"Sublette County, WY"	"56035"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Wyoming"	"56"	"Sweetwater County, WY"	"56037"	33	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Wyoming"	"56"	"Teton County, WY"	"56039"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Wyoming"	"56"	"Uinta County, WY"	"56041"	15	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Wyoming"	"56"	"Washakie County, WY"	"56043"	10	Not Applicable	Not Applicable
	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Wyoming"	"56"	"Weston County, WY"	"56045"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Apr., 2016"	"2016/04"	"Alaska"	"02"	"Aleutians East Borough, AK"	"02013"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Apr., 2016"	"2016/04"	"Alaska"	"02"	"Aleutians West Census Area, AK"	"02016"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Apr., 2016"	"2016/04"	"Alaska"	"02"	"Anchorage Borough, AK"	"02020"	141	Not Applicable	Not Applicable
	"2016"	"2016"	"Apr., 2016"	"2016/04"	"Alaska"	"02"	"Bethel Census Area, AK"	"02050"	13	Not Applicable	Not Applicable
	"2016"	"2016"	"Apr., 2016"	"2016/04"	"Alaska"	"02"	"Bristol Bay Borough, AK"	"02060"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Apr., 2016"	"2016/04"	"Alaska"	"02"	"Denali Borough, AK"	"02068"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Apr., 2016"	"2016/04"	"Alaska"	"02"	"Dillingham Census Area, AK"	"02070"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Apr., 2016"	"2016/04"	"Alaska"	"02"	"Fairbanks North Star Borough, AK"	"02090"	48	Not Applicable	Not Applicable
	"2016"	"2016"	"Apr., 2016"	"2016/04"	"Alaska"	"02"	"Haines Borough, AK"	"02100"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Apr., 2016"	"2016/04"	"Alaska"	"02"	"Hoonah-Angoon Census Area, AK"	"02105"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Apr., 2016"	"2016/04"	"Alaska"	"02"	"Juneau Borough, AK"	"02110"	16	Not Applicable	Not Applicable
	"2016"	"2016"	"Apr., 2016"	"2016/04"	"Alaska"	"02"	"Kenai Peninsula Borough, AK"	"02122"	47	Not Applicable	Not Applicable
